序号,标题/微博内容,情感分析1,情感分析2,原文/评论链接,来源网站,日期,媒体类型,原文作者,信息属性,摘要,信源地域,精准地域,信源级别,行业标签,相似文章数,原创/转发,账号类型,涉及词,评论作者,转发数,评论数,点赞数,粉丝数,阅读数,主页链接,收藏数,
2682,上海疫情啥时候结束，我的快递被封在上海[泪][泪] ​​,悲伤,悲伤,http://weibo.com/2340375990/Lmjol6Iq9,新浪微博,2022/3/31 20:21,微博-微博个人号,唔西迪西666无语,敏感,上海疫情啥时候结束，我的快递被封在上海[泪][泪] ​​,江苏,上海市,未定义,其他,1,原创,普通,,无,0,0,0,109,0,无,0,
2338,#上海疫情发布会#所以为什么还不网课啊� ​​,惊讶,悲伤,http://weibo.com/7729067772/Lj6PpycLb,新浪微博,2022/3/10 18:51,微博-微博个人号,啦啦Laala43650,敏感,#上海疫情发布会#所以为什么还不网课啊� ​​,上海,上海市,未定义,政务,1,原创,普通,,无,0,0,0,13,0,无,0,
1569,#员工阳性上海最大家用氧企业停产#疫情早点过去吧，让大家赶紧复工复产[拳头] ​​,期待,期待,http://weibo.com/6574143167/LnQlH8wbw,新浪微博,2022/4/10 22:06,微博-微博金V号,恋无双,敏感,#员工阳性上海最大家用氧企业停产#疫情早点过去吧，让大家赶紧复工复产[拳头] ​​,广东,上海市,中小,政务,1,原创,橙V,,无,0,0,0,108637,0,无,0,
276,#上海#上海老牛逼了，什么事都不能出，疫情，杀    人，什么都锁是吧，岁月静好是吧 ​​,厌恶,厌恶,http://weibo.com/6323291577/Lx80BmoIV,新浪微博,2022/6/10 23:36,微博-微博个人号,我才不要摆烂呢,敏感,#上海#上海老牛逼了，什么事都不能出，疫情，杀 人，什么都锁是吧，岁月静好是吧 ​​,山西,上海市,未定义,其他,1,原创,普通,,无,0,0,0,8,0,无,0,
1624,#上海嘉定疫情#麻了，我老公不会回不来了吧？？？ ​​,惊讶,悲伤,http://weibo.com/1962377857/LiaFvw6Ku,新浪微博,2022/3/4 14:48,微博-微博个人号,快乐Hou,敏感,#上海嘉定疫情#麻了，我老公不会回不来了吧？？？ ​​,上海,"上海市,嘉定区",未定义,政务,1,原创,普通,,无,0,0,0,100,0,无,0,
2245,#上海疫情# 5.31刚刚收到通知，明天解封。就是很突然。 ​​,惊讶,惊讶,http://weibo.com/6372883282/Lvy9y8XlR,新浪微博,2022/5/31 14:29,微博-微博个人号,泽国之秋,非敏感,#上海疫情# 5.31刚刚收到通知，明天解封。就是很突然。 ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,30,0,无,0,
4826,我是怎么意识到上海疫情严重的：今天早上想吃肯德基，发现方圆五公里关的只剩一家了[吃惊] ​​,惊讶,惊讶,http://weibo.com/2376164743/LkqoQqCHL,新浪微博,2022/3/19 10:31,微博-微博个人号,月半口羊口羊_Tikt,敏感,我是怎么意识到上海疫情严重的：今天早上想吃肯德基，发现方圆五公里关的只剩一家了[吃惊] ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,318,0,无,0,
1816,#上海市新冠肺炎疫情防控新闻发布会#萝卜蹲。。。普陀蹲完松江蹲，松江蹲完嘉定蹲[允悲] ​​,悲伤,悲伤,http://weibo.com/1783998500/Liau7FKeO,新浪微博,2022/3/4 14:20,微博-微博个人号,灰灰的灰化肥会挥花,非敏感,#上海市新冠肺炎疫情防控新闻发布会#萝卜蹲。。。普陀蹲完松江蹲，松江蹲完嘉定蹲[允悲] ​​,上海,"上海市,松江区,嘉定区",未定义,其他,1,原创,达人,,无,0,0,0,265,0,无,0,
1740,都还没解封，就想着快递发货[费解][费解]真是搞笑死了�骂什么什么dx�#上海疫情# ​​,厌恶,厌恶,http://weibo.com/6251402153/LvyY5xKOh,新浪微博,2022/5/31 16:33,微博-微博个人号,名副其实的颜狗y,敏感,都还没解封，就想着快递发货[费解][费解]真是搞笑死了�骂什么什么dx�#上海疫情# ​​,广东,上海市,未定义,其他,1,原创,普通,,无,0,0,0,55,0,无,0,
4273,#上海疫情防控效果日益显现#怎样？要给你颁个奖吗[笑哈哈][笑哈哈] ​​,厌恶,愤怒,http://weibo.com/6290214987/LrtMbFwEy,新浪微博,2022/5/4 19:59,微博-微博个人号,性格如此啊啊,非敏感,#上海疫情防控效果日益显现#怎样？要给你颁个奖吗[笑哈哈][笑哈哈] ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,44,0,无,0,
4262,每次看上海疫情老百姓求助的相关报道都看得我贼生气 气的肝疼 班都不想上了给你去当志愿者算了 ​​,厌恶,愤怒,http://weibo.com/3183210440/LoAcXtOyb,新浪微博,2022/4/15 18:51,微博-微博个人号,uoyR_,敏感,每次看上海疫情老百姓求助的相关报道都看得我贼生气 气的肝疼 班都不想上了给你去当志愿者算了 ​​,湖南,上海市,未定义,政务,4,原创,普通,,无,0,0,0,77,0,无,0,
4061,单日涨幅破纪录，人民币汇率升回6.6的动力是什么？,惊讶,惊讶,https://weibo.com/ttarticle/p/show?id=2309404772675707863505,微博头条,2022/5/24 15:40,微博-微博个人号,CFMN,非敏感,单日涨幅破纪录，人民币汇率升回6.6的动力是什么？ 夏宾 2022年05月24日08:48 | 来源： 中国新闻网 人民币汇率近期的最低点是5月13日，当天外汇市场上，在岸、离岸人民币对美元即期汇率双双跌破6.8，但在此后的数个交易日内，人民币开启了一波反弹走势，连续涨,北京,"上海市,香港特别行政区",未定义,其他,2,原创,无,,无,0,0,0,0,0,无,0,
4673,#上海一群租房100平住30人一半感染新冠#上海是真的烂透底了。 ​​,厌恶,厌恶,http://weibo.com/2179680882/LwQACkkYs,新浪微博,2022/6/9 3:15,微博-微博个人号,锶十噫,敏感,#上海一群租房100平住30人一半感染新冠#上海是真的烂透底了。 ​​,广东,上海市,未定义,其他,1,原创,普通,,无,0,0,0,1113,0,无,0,
2562,#上海市疫情近几日呈下降趋势#6月份能解封吗？？？[太开心] 上海 ​​,厌恶,厌恶,http://weibo.com/6123051663/Lpk6akyjh,新浪微博,2022/4/20 15:40,微博-微博个人号,NemophilistXingli,非敏感,#上海市疫情近几日呈下降趋势#6月份能解封吗？？？[太开心] 上海 ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,62,0,无,0,
3963,#上海市疫情近几日呈下降趋势#是往各地疏散了吗？支持外来人口返回原籍，服了 ​​,厌恶,厌恶,http://weibo.com/5652854440/LpiW2Csc1,新浪微博,2022/4/20 12:43,微博-微博个人号,西o野,非敏感,#上海市疫情近几日呈下降趋势#是往各地疏散了吗？支持外来人口返回原籍，服了 ​​,河北,上海市,未定义,其他,1,原创,普通,,无,0,0,0,19,0,无,0,
2852,"上海疫情呈波动下降趋势,上海社区传播风险得到有效遏制",喜悦,喜悦,https://weibo.com/ttarticle/p/show?id=2309404776713476244141,微博头条,2022/6/4 19:05,微博-微博个人号,水与火冰与火,非敏感, 上海疫情发布会今日通报，上海本轮疫情防控取得了阶段性的成效，当前上海市的疫情形势稳中向好，清零攻坚效果日益显现，本土阳性感染者从4月13日达到单日的峰值27605例以后，总体呈现波动下降的趋势；4月27日起，单日新增感染者数量已连续4天在1万例以下；本轮疫情的有效传播指数（实时再生数）Rt,北京,"上海市,青浦区,嘉定区",未定义,政务,1,原创,无,,无,0,0,0,0,0,无,0,
2592,这疫情就离谱 上海 ​​,厌恶,厌恶,http://weibo.com/5596381006/Lj6FieA59,新浪微博,2022/3/10 18:27,微博-微博个人号,想想shy哥会怎么秀丶,敏感,这疫情就离谱 上海 ​​,上海,上海市,未定义,政务,1,原创,普通,,无,0,0,0,79,0,无,0,
1825,#睢宁疫情#上海和睢宁哪个先解封呢？每次觉得睢宁快要能解封了，就给你来个王炸，唉！,悲伤,悲伤,http://weibo.com/5166297855/LoByZAJdW,新浪微博,2022/4/15 22:18,微博-微博个人号,懵琪琪cj,非敏感,#睢宁疫情#上海和睢宁哪个先解封呢？每次觉得睢宁快要能解封了，就给你来个王炸，唉！,江苏,"江苏省,徐州市,睢宁县",未定义,其他,2,原创,普通,,无,0,0,0,84,0,无,0,
4447,#上海对因疫情致基本生活困难群众加强救助#终于明白为啥排外了，找到源头了？ ​​,厌恶,厌恶,http://weibo.com/1687313034/LoA6dkoSk,新浪微博,2022/4/15 18:34,微博-微博个人号,tylercost,非敏感,#上海对因疫情致基本生活困难群众加强救助#终于明白为啥排外了，找到源头了？ ​​,广东,上海市,未定义,其他,1,原创,普通,,无,0,0,0,51,0,无,0,
1794,#上海对因疫情致基本生活困难群众加强救助#黑的不成样子的猪肉76块钱一斤[黑线][黑线]不管管吗,厌恶,厌恶,http://weibo.com/6988353078/LoBzG7LNW,新浪微博,2022/4/15 22:19,微博-微博橙V号,CHAIRGIRL_,敏感,#上海对因疫情致基本生活困难群众加强救助#黑的不成样子的猪肉76块钱一斤[黑线][黑线]不管管吗,江苏,上海市,中小,其他,3,原创,橙V,,无,0,0,0,13010,0,无,0,
4525,上海！！！你为什么要有疫情！！！你这个法海！！！你这个王母娘娘！！！你棒打鸳鸯！！！！！！ ​​,厌恶,厌恶,http://weibo.com/7372684400/LhKje92bf,新浪微博,2022/3/1 19:41,微博-微博个人号,拜托你开心一点吧,敏感,上海！！！你为什么要有疫情！！！你这个法海！！！你这个王母娘娘！！！你棒打鸳鸯！！！！！！ ​​,江苏,上海市,未定义,政务,1,原创,普通,,无,0,0,0,0,0,无,0,
1791,#浦东疫情#我都不想在骂了 每日增加真么多还外溢 就上海的经济是经济 人命呢 底层的老百姓呢 ​​,厌恶,厌恶,http://weibo.com/7464752190/Lpl3BCBi4,新浪微博,2022/4/20 18:07,微博-微博个人号,用户7464752190,敏感,#浦东疫情#我都不想在骂了 每日增加真么多还外溢 就上海的经济是经济 人命呢 底层的老百姓呢 ​​,广东,"上海市,浦东新区",未定义,其他,1,原创,普通,,无,0,0,0,1,0,无,0,
4802,#上海回应疫情是否会大规模反弹#就仗着老子还在钢铁城里，我就赌他会弹弹弹……… ​​,厌恶,厌恶,http://weibo.com/2260744952/Lw5c86qZs,新浪微博,2022/6/4 2:36,微博-微博个人号,步良猴Show-Beyond-吱,敏感,#上海回应疫情是否会大规模反弹#就仗着老子还在钢铁城里，我就赌他会弹弹弹……… ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,220,0,无,0,
1718,摆好“三个位置” 筑起“防疫铁墙”,中性,中性,https://weibo.com/ttarticle/p/show?id=2309404773001534243140,微博头条,2022/5/25 13:15,微博-微博个人号,jsqswj,非敏感, 中共中央总书记习近平主持中共中央政治局常务委员会会议，分析当前新冠肺炎疫情防控形势，研究部署抓紧抓实疫情防控重点工作，会议指出，新冠肺炎疫情发生以来，我们坚持人民至上、生命至上，坚持外防输入、内防反弹，坚持动态清零，因时因势不断调整防控措施，疫情防控取得重大战略成果。 把“廉,北京,"上海市,湖北省,武汉市",未定义,其他,1,原创,无,,无,0,0,0,0,0,无,0,
4478,上海疫情这是反弹了吗，只希望早点恢复正常，落地不隔离就行，再等等等等 ​​,中性,中性,http://weibo.com/5028464980/LxlExuJ1t,新浪微博,2022/6/12 10:20,微博-微博个人号,小缇吐槽耶,敏感,上海疫情这是反弹了吗，只希望早点恢复正常，落地不隔离就行，再等等等等 ​​,上海,上海市,未定义,政务,1,原创,普通,,无,0,0,0,29,0,无,0,
2396,关久了可能真的会抑郁，小区都开启了楼栋演唱会！#上海疫情# 何时解封啊[苦涩] ​​,悲伤,悲伤,http://weibo.com/5752338671/LtL5XnZfi,新浪微博,2022/5/19 19:45,微博-微博个人号,黑道皇后幕后Devil,敏感,关久了可能真的会抑郁，小区都开启了楼栋演唱会！#上海疫情# 何时解封啊[苦涩] ​​,上海,上海市,未定义,"娱乐,生活",2,原创,普通,,无,0,0,0,243,0,无,0,
2338,#上海新增492例无症状#坚持做好个人防护！少出门少聚集！争取疫情早日退散[鼓掌] ​​,信任,信任,http://weibo.com/7463317683/LkzNb7qWv,新浪微博,2022/3/20 10:26,微博-微博个人号,爱追剧的咔咔,敏感,#上海新增492例无症状#坚持做好个人防护！少出门少聚集！争取疫情早日退散[鼓掌] ​​,河南,上海市,未定义,其他,1,原创,普通,,无,0,0,0,8,0,无,0,
3307,花草回忆录-4月20日,中性,中性,https://weibo.com/ttarticle/p/show?id=2309404760325139333437,微博头条,2022/4/20 13:43,微博-微博个人号,mn無盡,非敏感, 我们又开始了新的14天封闭。要是心里涌出一点点将要解封的希望，就给自己冲一杯咖啡。毕竟还只剩一点点了。还想留点解封的时候配上泡面和冰淇淋来庆祝。后来又想，上学期喝了好几个月的挂耳，还好这次买的是醇厚一点的速溶，不然，这咖啡，早就没有了。 晴天，坐在窗边吹着春天的风，,北京,"上海市,嘉定区,安徽省",未定义,其他,1,原创,无,,无,0,0,0,0,0,无,0,
3828,#东方医院回应护士因哮喘离世#好像全世界就只有新冠这一种病似的 上海·上海跨国采购中心 ​​,厌恶,厌恶,http://weibo.com/2449578052/Llm9Lq9EM,新浪微博,2022/3/25 13:33,微博-微博个人号,梁汉文Hven,敏感,#东方医院回应护士因哮喘离世#好像全世界就只有新冠这一种病似的 上海·上海跨国采购中心 ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,126,0,无,0,
4879,救命 我疫情前寄往上海的包裹现在退回来了 我害怕。。。是不是该在菜鸟驿站多放几天[裂开] ​​,厌恶,厌恶,http://weibo.com/7563973923/Lpi9GyJMt,新浪微博,2022/4/20 10:43,微博-微博个人号,butonlylovers·,敏感,救命 我疫情前寄往上海的包裹现在退回来了 我害怕。。。是不是该在菜鸟驿站多放几天[裂开] ​​,湖北,上海市,未定义,其他,1,原创,普通,,无,0,0,0,24,0,无,0,
3616,#上海回应疫情是否会大规模反弹#不能反弹啊，要开工了 ​​,悲伤,悲伤,http://weibo.com/1764565293/Lw94nzXQh,新浪微博,2022/6/4 12:28,微博-微博个人号,我是小马仔,敏感,#上海回应疫情是否会大规模反弹#不能反弹啊，要开工了 ​​,上海,上海市,未定义,政务,2,原创,普通,,无,0,0,0,216,0,无,0,
2304,#杭州疫情#终于 上海的疫情还是蔓延过来了 我已经预见到了我的五一计划泡汤 nice ​​,悲伤,悲伤,http://weibo.com/2643320553/LmjEDq2QC,新浪微博,2022/3/31 21:02,微博-微博个人号,颗颗西梅,敏感,#杭州疫情#终于 上海的疫情还是蔓延过来了 我已经预见到了我的五一计划泡汤 nice ​​,浙江,"上海市,浙江省,杭州市",未定义,政务,1,原创,达人,,无,0,0,0,981,0,无,0,
501,上海抗疫|上海：公安机关将持续抓好各项疫情防控措施落实，努力保民,中性,中性,https://weibo.com/ttarticle/p/show?id=2309404773112897208349,微博头条,2022/5/25 20:37,微博-微博个人号,阿凡达-2022,非敏感, 上海抗疫|上海：公安机关将持续抓好各项疫情防控措施落实，努力保民生、解民忧 4月28日，上海市新增5487例新冠肺炎本土确诊病例和9545例本土无症状感染者。 截至4月28日24时，在定点医疗机构接受治疗的重型患者318例、危重型52例。 4月28日，新增本土死,北京,上海市,未定义,政务,2,原创,无,,无,0,0,0,0,0,无,0,
207,#上海疫情#    上海迪士尼度假区宣布迪士尼小镇及上海迪士尼乐园酒店6月16日起恢复运营。 ​​,喜悦,喜悦,http://weibo.com/2296966735/LxS0Abeiz,新浪微博,2022/6/15 20:42,微博-微博个人号,小助手668,非敏感,#上海疫情# 上海迪士尼度假区宣布迪士尼小镇及上海迪士尼乐园酒店6月16日起恢复运营。 ​​,广东,上海市,未定义,娱乐,1,原创,普通,,无,0,0,0,16640,0,无,0,
2928,#上海对因疫情致基本生活困难群众加强救助#自己救自己！！！起来！不愿做奴隶的人们！！！ ​​,厌恶,厌恶,http://weibo.com/2477221261/LoB0y5H2N,新浪微博,2022/4/15 20:53,微博-微博个人号,被监视法律不管,非敏感,#上海对因疫情致基本生活困难群众加强救助#自己救自己！！！起来！不愿做奴隶的人们！！！ ​​,上海,上海市,未定义,其他,1,原创,普通,,无,0,0,0,11702,0,无,0,
3239,两个月没有回家了……真的希望疫情早点散去…… 上海 ​​,期待,期待,http://weibo.com/7264601910/LkvpbBJNb,新浪微博,2022/3/19 23:16,微博-微博个人号,一一不叫伊,非敏感,两个月没有回家了……真的希望疫情早点散去…… 上海 ​​,上海,上海市,未定义,政务,1,原创,普通,,无,0,0,0,13,0,无,0,
